Time,isbA,isbB,isbC,vsbA,vsbB,vsbC,isbARmsValue,isbBRmsValue,isbCRmsValue,vsbARmsValue,vsbBRmsValue,vsbCRmsValue,isbATrapAreaSum,isbBTrapAreaSum,isbCTrapAreaSum,vsbATrapAreaSum,vsbBTrapAreaSum,vsbCTrapAreaSum,t,GooseTimestamp,SqNum,StNum,cbStatus,frameLen,ethDst,ethSrc,ethType,gooseTimeAllowedtoLive,gooseAppid,gooseLen,TPID,gocbRef,datSet,goID,test,confRev,ndsCom,numDatSetEntries,APDUSize,protocol,stDiff,sqDiff,gooseLengthDiff,cbStatusDiff,apduSizeDiff,frameLengthDiff,timestampDiff,tDiff,timeFromLastChange,delay,class
6307.318,-0.06167271,0.065120935,-0.0040153675,0.08394632,3.6489888e-05,-0.08395885,0.0493832626756363,0.0540318938322734,0.0536821666618199,0.0676285811316752,0.0679373996018181,0.0676898163046,-39.50178266846342,-39.58368677657563,-39.4144858957734,-39.53600470582023,-39.49546047189506,-39.46854945761152,6275.60631,6307.318323596397,36.0,653.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,581.0,1.0,0.0,1.0,0.0,0.0,0.0296660556932693,-31.68234754070363,31.7120135963969,0.0004525026470219018,normal
2827.0881,-0.049970005,-0.006447668,0.054264486,-0.025516938,0.08918458,-0.06366505,0.0659067690714754,0.0720632591992093,0.0660660833019425,0.0683701102606033,0.0683920949932545,0.0679510628961637,-38.15178913308773,-39.57341009454103,-40.773614720848855,-39.54409012646647,-39.47849586687517,-39.477457432076335,2924.364259644938,2827.088209749274,0.0,94.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,10457.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,35.0, FALSE,25.0,186.0, GOOSE,-176.0,-1.0,0.0,0.0,0.0,0.0,0.088610755438367,97.85794964493788,-97.27604989566407,7.498364902858157e-05,injection
2202.639,-0.100693054,-0.015082119,0.06743267,-0.053658754,0.09377394,-0.040844806,0.1187919178809775,0.1150867626094944,0.0779295760707933,0.0684669180737923,0.068426919046432,0.0675917078214673,-38.70045530470088,-39.758870653109625,-41.23367647526902,-39.515523940557614,-39.52848969458137,-39.4820533907623,1634.731280802065,2202.6391324144174,24.0,80.0,2.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11906.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,4.0, FALSE,25.0,186.0, GOOSE,-155.0,-5.0,0.0,1.0,0.0,0.0,0.0172223753493199,-534.8750291979352,567.9078516123525,0.00021639879241774904,injection
5871.9624,0.15690215,-0.07129561,-0.06764087,0.009353136,-0.08840845,0.07852138,0.108108530004777,0.1078546153642103,0.0726795690816676,0.0682843706064719,0.0680672753689369,0.0678279595378718,-39.10094332951121,-39.66554524819367,-39.45039222133346,-39.50071238388773,-39.46898701332975,-39.52969648322323,5871.954578084945,5871.962578084945,3.0,78.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0039999999999054,0.0,0.0079999999998108,0.00017574119465280091,masquerade_fake_normal
6830.514,-0.18408859,0.1752217,0.041180942,0.02406539,-0.087876424,0.037345573,0.3011696755668563,0.1105684752292303,0.0728899263605934,0.0548443496162517,0.0633732490075334,0.0678672648968738,-43.2702679434733,-40.14972827548627,-40.01062539732084,-39.50801773648709,-39.48189800953514,-39.5264529264532,6830.50631,6830.51431,3.0,700.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0039999999999054,0.0,0.0079999999998108,0.0001498437495683902,normal
8248.039,-0.011061518,-0.0493015,0.058587678,-0.054461125,0.075654306,-0.021205405,0.0286011581106046,0.0267463192116932,0.0316356631700412,0.0416607779615208,0.0442285505262783,0.0446829860728087,-40.52120268292492,-38.88901002514467,-39.09466757599148,-39.15992778637519,-39.4489056619932,-39.8910657467859,8248.00631,8248.039310000002,4.0,395.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0249999999996362,0.0,0.033000000001266,0.0002475000019330764,masquerade_fake_fault
4967.9487,0.07418035,0.08096777,-0.10097884,0.0888911,-0.07824819,-0.010770631,0.1083779411716424,0.1077768914735598,0.0731050691195993,0.0680152711691941,0.0681047919668346,0.0680454073324508,-39.06614370821626,-39.71647692495026,-39.37867807850125,-39.53234325896483,-39.47018330232822,-39.49774196566432,4958.60631,4967.948972667554,14.0,491.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,6.0,0.0,0.0,0.0,0.0,0.0,0.0223263210218647,0.0,9.342662667553668,0.0002421988037895062,normal
35080.54,-0.40878323,0.014609347,0.13771003,-0.07357474,0.053762004,0.018319251,0.3717658990359943,0.077111422039184,0.0823191054678624,0.052720546843955,0.0617867739683434,0.0688918640615138,-35.16207988187671,-41.63733178295661,-41.657659215212334,-39.41485570941586,-39.56269676367083,-39.54759978654329,383.6401146653308,35080.54111078783,1.0,5784.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1.0,0.0,0.0,0.0,0.0,0.0,6.925463211075112,0.0,34696.9009961225,0.0020482878317125,poisoned_high_rate
5273.8794,0.1537173,-0.062627055,-0.06995099,0.01603943,-0.09103876,0.074477494,0.1088042330753382,0.1079281398543063,0.073463985452462,0.0682913562059931,0.0680017999417138,0.0678717803544754,-39.03573860274628,-39.68810938333627,-39.47706145502161,-39.503579923009966,-39.46814244167035,-39.528406517987605,5273.879622285627,5273.879622285627,3.0,62296.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,62290.0,-64.0,0.0,0.0,0.0,0.0,0.0483787906550787,0.0483787906550787,0.0,0.0002277543771924684,high_StNum
5914.1973,0.03253,0.041420095,-0.07159086,0.0582041,-0.097787574,0.039587133,0.0492598784755414,0.0550184922258116,0.0525128070184303,0.0675887818964449,0.0673126605877102,0.0677588502033673,-39.83118406141875,-39.43750882684253,-39.23406092706136,-39.535699697444215,-39.449003319547046,-39.51530071767047,5914.00631,5914.19731,5.0,261.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-1434.0,0.0,0.0,0.0,0.0,0.0,0.0797984038317736,0.0797984038317736,0.1909999999998035,4.437499956111424e-05,masquerade_fake_fault
3344.724,-0.06388646,-0.088796616,0.09587771,-0.092358805,0.07156277,0.021089677,0.1094589336288279,0.1085046894982449,0.0728311916299722,0.0677656515183988,0.068052002632303,0.0679250909329094,-38.925413633463904,-39.63870531367138,-39.93016236653784,-39.470385522115976,-39.51881174743176,-39.51060009456705,2803.470822896764,3344.7243532429725,70.0,49.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,10650.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,30.0, FALSE,25.0,186.0, GOOSE,-1168.0,67.0,0.0,1.0,0.0,0.0,0.1259058889713742,-478.7712274299092,541.2535303462087,0.00023214922248371292,injection
40780.32,-0.03687026,-0.042939987,0.07746406,-0.050187614,0.09701018,-0.046825238,0.0497754610585844,0.0542809132643171,0.0529044247268292,0.0678234298602307,0.0675848017913933,0.0678732499962314,-39.53206953004701,-39.467687971307896,-39.49927236005897,-39.47848309081746,-39.53762158828613,-39.48389208992012,3566.4218716675937,40780.32154801596,1.0,6211.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1.0,0.0,0.0,0.0,0.0,0.0,5.629123407117731,0.0,37213.89967634836,0.0012355159560684,poisoned_high_rate
3580.712,0.17779163,-0.11277708,-0.05492471,-0.016559955,-0.07435317,0.09008835,0.1068355440077521,0.106450917349225,0.0770070176286879,0.0681855582451658,0.0679928361719845,0.0679678602283363,-39.04283326212317,-39.58105499483645,-40.0849936370505,-39.5115470692981,-39.46231470862404,-39.527064499648986,421.50631,3580.712095465419,3.0,34.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-1235.0,0.0,0.0,1.0,0.0,0.0,0.0004623542449735396,-3159.1973231111742,3159.2057854654195,0.00018140291922463805,inverse_replay
3866.2485,-0.0044157123,0.07032244,-0.06435032,0.085448384,-0.07947668,-0.005957697,0.050482209420369,0.0543843177319984,0.054588719003035,0.0680057056361433,0.0679917006744134,0.0681541028098011,-39.239876222316525,-39.84599709288159,-39.41441401821794,-39.52251521887956,-39.47581646463368,-39.50166639348026,3849.60631,3866.248629469155,21.0,425.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.1991089582443237,0.0,16.6423194691547,9.43129048209812e-05,random_replay
1851.9268,0.100685336,-0.15475763,0.02710788,-0.07434062,-0.016829025,0.09083175,0.108150621662702,0.1073373422838439,0.0740474206312998,0.06806556414309,0.0683154887046959,0.0677840622320273,-39.06547244649846,-39.6162403319031,-39.75194170634495,-39.47138589422684,-39.49609267900814,-39.53297229198506,1324.403559908917,1851.926861581465,17.0,75.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11948.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,73.0, FALSE,25.0,186.0, GOOSE,-116.0,5.0,0.0,1.0,0.0,0.0,0.0163167539899404,-520.2027500910829,527.5233016725479,0.00010376896489106002,injection
2220.644,0.1276419,-0.13985647,-0.024955042,-0.064091034,-0.037541896,0.10025086,0.1168592025482719,0.1091442950750066,0.0779744235815354,0.0682061028030963,0.0687689659247093,0.0674294331186087,-38.954918537521735,-39.489128545159474,-41.24726221503806,-39.4988502303604,-39.4757033764472,-39.54234452021774,868.50631,2220.64418256604,2.0,96.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-139.0,-53.0,0.0,1.0,0.0,0.0,0.0237470790743827,-1301.1,1352.13787256604,0.00013959728994450415,inverse_replay
5427.821,-0.13672039,0.067517206,0.058883727,-0.0065222555,0.0872847,-0.08025048,0.1085678989191669,0.1081730426767199,0.0737675369740514,0.0683074279745704,0.0680886142105812,0.0677918985958734,-38.95402940060012,-39.71847331823665,-39.4451316739578,-39.50820774320164,-39.52663689060137,-39.46624589275234,5417.60631,5427.820959386251,14.0,575.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-12.0,9.0,0.0,0.0,0.0,0.0,0.0236493862512361,-10.0,10.21464938625104,0.0001586050011610496,random_replay
6345.609,-0.22026797,-0.21722037,0.06813014,-0.09459621,0.026084037,0.07176423,0.8039503449517323,0.1014290735471225,0.3881423782055005,0.0597205503634705,0.0672986489522011,0.0677299827286848,-45.07853121077642,-39.33590151113458,-35.99771217489615,-39.48384688864462,-39.48222604091279,-39.55121233122191,6326.60631,6345.609304768063,23.0,659.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-84256.0,-45.0,0.0,0.0,0.0,0.0,0.2314265186787452,542.4360049965671,19.002994768063218,0.0004180493133389973,random_replay
6349.524,-0.36602113,-0.020539243,0.12374039,-0.062270112,0.05672246,0.0121984435,0.2743548133421016,0.1053565493053606,0.0669556230746723,0.0514408669205045,0.0614294712572153,0.0688165913498665,-48.39471968286671,-34.918241800623946,-34.84430959075689,-39.49025435451768,-39.50231437809089,-39.48636800021632,5808.270637579882,6349.52416792609,5.0,64166.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,63869.0,-14.0,0.0,0.0,0.0,0.0,0.1099877182023192,-526.7356724201181,541.2535303462082,0.0002421448398308712,high_StNum
5574.672,-0.16594918,0.03710866,0.095827095,-0.05007839,0.09812353,-0.048356436,0.1144466320700947,0.1109156438913957,0.0705197977464981,0.0676102223358384,0.0675517483071128,0.0681932835901012,-38.94771564862458,-39.70370240369812,-39.32204376009759,-39.475987920654006,-39.5403424417018,-39.48477719160292,5652.917352890194,5574.67230050225,46.0,71551.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,71503.0,-46.0,0.0,1.0,0.0,0.0,0.0150822896930549,78.26013467763642,-78.24505238794336,0.00042550225043669343,high_StNum
5664.142,0.065148875,-0.081816606,0.016757393,-0.093675084,0.024374746,0.06927622,0.0448084280695555,0.0516993450428038,0.050246400580945,0.0679958202817413,0.0681585739237624,0.0678979556261533,-39.57036637299461,-40.12701639390434,-38.8048540330492,-39.4797156190034,-39.48055735922753,-39.5397216778656,716.136861527171,5664.142301177779,91.0,96.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11080.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,71.0, FALSE,25.0,186.0, GOOSE,-160.0,26.0,0.0,0.0,0.0,0.0,0.0043616926650429,-4886.8694484728285,4948.005439650608,0.0002113340287905885,injection
2156.2456,0.063331336,0.0068443813,-0.067848265,0.0010276217,-0.083895534,0.082858585,0.0497990128816525,0.0536794339671727,0.0524777230163766,0.0681217238165078,0.0678906401393493,0.0679755308838157,-39.3070225923002,-39.91091193501779,-39.2828671632451,-39.50699480739422,-39.46979468932841,-39.52321912964544,2146.50631,2156.24580394989,3.0,204.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-5.0,-28.0,0.0,1.0,0.0,0.0,0.0346656375149905,16.90000000000009,9.739493949889948,0.0001984811401598563,random_replay
4068.6777,0.16162476,-0.15174097,-0.02054256,-0.047074776,-0.050231103,0.09604324,0.1166151702064067,0.1120511421674359,0.0711406111685672,0.0683671196435098,0.0683972045062593,0.0677031880219625,-38.77216241892893,-39.75307421234902,-39.384104162221774,-39.52388019685168,-39.45490867248736,-39.52667688456131,4187.307551594104,4068.677844302933,33.0,45344.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,45185.0,0.0,0.0,1.0,0.0,0.0,0.0029940031072328,147.30124159410343,-118.62970729117114,0.0001099279324989766,high_StNum
434.86353,0.14941484,-0.024729595,-0.0890637,0.039448198,-0.09611242,0.05609899,0.10773014423985958,0.10802520794467099,0.07356644221605245,0.06823205220249602,0.06806236938261885,0.06792290751338328,-39.06897127593402,-39.67638211356825,-39.56771734441281,-39.514781101373956,-39.46342597831972,-39.52257939791889,429.60631,434.8635485683578,10.0,51.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25723856835782,2.317773282811686e-05,grayhole
4790.6455,0.22705522,-0.109206036,-0.100753814,0.0031960558,-0.08519677,0.08213307,0.1221602902567066,0.1093873358885753,0.0790926087634941,0.0684111272908054,0.0683058626613441,0.067656247517176,-38.641099218511954,-39.56664702692069,-41.409747273341054,-39.52429676463362,-39.43418410337472,-39.52956196514424,4747.737373314621,4790.645970746092,14.0,39.0,2.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11216.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,73.0, FALSE,25.0,186.0, GOOSE,-69748.0,-20.0,0.0,1.0,0.0,0.0,0.0045993150242793,-161.53370540761807,42.9085974314703,0.0004629335917343269,injection
4053.3984,0.003921504,0.06541021,-0.067518525,0.08139802,-0.08573099,0.0043450887,0.0492924196038931,0.0535562198403812,0.0526836107896787,0.0677538528790932,0.0677107437501654,0.067984535598504,-39.503329842526,-39.55623610573821,-39.44117149547674,-39.52984004584141,-39.46645480507868,-39.50370901118731,4041.00631,4053.398579078775,17.0,164.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-215.0,-24.0,0.0,1.0,0.0,0.0,0.2491745581196482,26.40000000000009,12.39226907877446,0.00014157877467368962,masquerade_fake_fault
40432.64,0.010714766,-0.14685753,0.05696351,-0.09407562,0.020817783,0.072231814,0.1179600448184406,0.1151197296176468,0.0778878921091611,0.0675255350856893,0.0688436051909733,0.0674621143207373,-38.7876406183932,-39.77533593052067,-41.20369409842533,-39.45223147072829,-39.49771935923491,-39.53926363063511,383.6401146653308,40432.64380883284,1.0,6677.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1.0,0.0,0.0,0.0,0.0,0.0,4.276446052470419,0.0,40049.00369416751,0.0031838328432058,poisoned_high_rate
511.61026,0.31892806,-0.25806355,-0.04792687,-0.08206844,-0.026739046,0.092761256,0.7705672787751852,0.1119793685093481,0.3734158033783299,0.061857417649405416,0.06732336475027356,0.06823176151889698,-39.89182247733697,-39.75851891678758,-38.21682894611149,-39.612787938443944,-39.44764780707192,-39.51708668650826,511.60631,511.61031,2.0,57.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.004000000000019,0.0,0.004000000000019,4.999023440177552e-05,normal
4458.1045,-0.02569691,-0.05540046,0.078898646,-0.022171805,0.08992244,-0.067751996,0.0457768828823231,0.0450631454232896,0.0509204643432585,0.0687912494429367,0.0687059453426629,0.0688751936778897,-40.05219481745735,-40.09860746868071,-38.3521261230926,-39.47733765706653,-39.51928249139746,-39.50335300905863,4369.60631,4458.104634231216,92.0,415.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,381.0,89.0,0.0,1.0,0.0,0.0,0.0773135636854931,3948.1,88.49832423121552,0.00014204371564119356,grayhole
4583.8975,0.12992066,0.014141514,-0.103053585,0.061964463,-0.09578294,0.033459764,0.1084830520273921,0.1077231677267237,0.0730804475233515,0.0681482130384682,0.067961456233442,0.0680324802681118,-39.03952608584223,-39.69774941902142,-39.58606889395742,-39.52694036171306,-39.460892408766085,-39.51163642894244,4583.897828160455,4583.897828160455,1.0,1102.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1068.0,-2.0,0.0,1.0,0.0,0.0,0.0063099999997575,4162.391518160455,0.0,0.0003672229549920303,masquerade_fake_normal
5366.753,-0.14209929,0.11837824,0.02379185,0.034142062,0.0613942,-0.09505721,0.1076994376317715,0.1070968835118056,0.0746450147557689,0.0682698850479324,0.0680510713401191,0.0679090171224194,-38.799077523872256,-39.79378072987311,-39.74673820880707,-39.51687312789181,-39.51393253559945,-39.46914923656732,5444.998268166685,5366.753215778743,68.0,66.0,2.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,10207.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,18.0, FALSE,25.0,186.0, GOOSE,-374.0,64.0,0.0,1.0,0.0,0.0,0.1251528644688733,1433.491958166685,-78.24505238794245,0.00028609124274225906,injection
2601.377,0.06774261,-0.051106717,-0.015490066,-0.06859603,-0.024553126,0.09312668,0.0490221253460145,0.0537015884896645,0.0529671413718934,0.0677911536623406,0.0679819324736064,0.0676998104140043,-39.52635119500337,-39.53818527005933,-39.43572258180939,-39.47185787052149,-39.4940063604372,-39.534125913574826,2601.343971825125,2601.376971825125,4.0,916.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0250000000000909,0.0,0.0329999999999017,1.8700125110626686e-05,masquerade_fake_normal
2851.5942,-1.1494539,-0.1313206,0.5824587,-0.038226,-0.052039057,0.09176868,0.8416652607752437,0.1067739483499231,0.4227728441284943,0.0635872753224198,0.0690569406041118,0.0671301676832494,-37.84394995868206,-39.328338008141145,-44.81835224013776,-39.52198586447048,-39.492027941625565,-39.48212978662923,2851.5612701942105,2851.5942701942104,4.0,457.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,196.0,-38.0,0.0,0.0,0.0,0.0,0.0033688738744785,333.95496019421034,0.0329999999999017,3.19129603667534e-05,masquerade_fake_normal
4821.506,0.02123865,-0.14607202,0.055828743,-0.04491529,0.08547987,-0.03338622,0.1924102484066635,0.0833189183393744,0.0650505554427159,0.0637423900702464,0.0676386775469716,0.0668620696184596,-30.116440349433105,-42.32664530375041,-42.4478327089455,-39.57018095476087,-39.4897871093126,-39.44357096447493,4821.50631,4821.50631,1.0,468.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004506249997575651,normal
7494.224,0.021649746,-0.07600933,0.05327144,-0.0944554,0.06444913,0.029986072,0.0520065186996409,0.0551959347274816,0.0550888118456343,0.0677858172575062,0.0679505422272225,0.0679898491484148,-39.42910757119535,-39.29773066361668,-39.77356543042697,-39.47244462170056,-39.51139651692938,-39.51614712954142,7493.00631,7494.224457076392,6.0,367.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1.0,-9.0,0.0,0.0,0.0,0.0,0.8261279729367743,10.0,1.2181470763925972,0.0003359826423547929,masquerade_fake_fault
34601.61,0.2632695,-0.06029906,-0.101528734,-0.035911694,-0.06302027,0.094202325,0.7234968541626652,0.1144921777538607,0.3473177268114883,0.0630779694670453,0.0672296548044407,0.0685965074521184,-32.645306264515966,-39.85470180329867,-41.427478725177934,-39.72088136593811,-39.43543191708159,-39.495249604748096,383.6401146653308,34601.61187112297,1.0,5700.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1.0,0.0,0.0,0.0,0.0,0.0,4.030882598235621,0.0,34217.97175645764,0.0024961229719338,poisoned_high_rate
